License Type,License Number,Business County,Business Name,Business Address Line1,Business Address Line2,Business City State Zip,Business Telephone,License Expiration Date,Owner Name,Mailing Address Line1,Mailing Address Line2,Mailing Address City State Zip,Mailing Address County,Owner Telephone,License Subtype,Continuing Education Flag,Longitude,Latitude
Full Service Establishment,776597,HARRIS,ULTA BEAUTY #1242,6600 SPRING STUEBNER RD.,SUITE 148,SPRING TX 77389,3312533363,02/09/2027,ULTA BEAUTY #1242,1000 REMINGTON BLVD STE 120,,BOLINGBROOK IL 60440-4708,HARRIS,3312533363,CS,N,-95.521285,30.086199
Full Service Establishment,776633,ZAPATA,NANNY'S HAIR SALON,1308 N US HWY 83,,ZAPATA TX 78076,9567503198,03/21/2028,NANNY'S HAIR SALON,1707 1ST ST,,ZAPATA TX 78076-3226,ZAPATA,9567503198,CS,N,-99.27188,26.90838
Full Service Establishment,776652,DALLAS,LUXURY NAILS,2160 N COIT RD STE 138,,RICHARDSON TX 75080-2257,9723753432,02/15/2025,LUXURY NAILS,2160 N COIT RD STE 138,,RICHARDSON TX 75080-2257,DALLAS,9723753432,CS,N,-96.767504,32.980334
Full Service Establishment,776669,NACOGDOCHES,THE PINUP PARLOUR,517 EAST MAIN STREET,,NACOGDOCHES TX 75961,9362449790,02/13/2027,THE PINUP PARLOUR,1015 TYRE ST,,CARTHAGE TX 75633-2148,NACOGDOCHES,9362449790,CS,N,-94.65152,31.60214
Full Service Establishment,776676,HARRIS,V SALON AND SPA INC,10804 BELLAIRE BLVD STE A,,HOUSTON TX 77072,8325739259,03/26/2025,V SALON AND SPA INC,7422 LASSITER HOLLOW LN,,RICHMOND TX 77407-1591,HARRIS,8325739259,CS,N,-95.570407,29.704891
Full Service Establishment,776694,TARRANT,HURST PLAZA BEAUTY SALON,215 E PLAZA BLVD,,HURST TX 76053-5151,8172826777,09/11/2027,HURST PLAZA BEAUTY SALON,215 E PLAZA BLVD,,HURST TX 76053-5151,TARRANT,8172826777,CS,N,-97.164549,32.826123
Full Service Establishment,776732,DENTON,PERFECT ONE BROW ART & SALON,1302 S STATE HWY121 BUSINESS,RD. STE NO E,LEWISVILLE TX 75067,7132618990,03/05/2027,PERFECT ONE BROW ART & SALON,1302 S STATE HIGHWAY 121 STE E,,LEWISVILLE TX 75067-5977,DENTON,7132618990,CS,N,-96.992254,33.027221
Full Service Establishment,776748,BREWSTER,GAGE SPA,105 NORTH AVE B,,MARATHON TX 79842,4322447273,02/15/2027,GAGE SPA,PO BOX 46,,MARATHON TX 79842-0046,BREWSTER,4322447273,CS,N,-103.24771,30.20733
Full Service Establishment,776750,GREGG,CUT 'N' LOOSE,508 PINE TREE RD,,LONGVIEW TX 75604,9032970034,02/15/2027,CUT 'N' LOOSE,215 TOWERING OAKS HVN,,LONGVIEW TX 75602-7655,GREGG,9032970034,CS,N,-94.796303,32.511798
Full Service Establishment,776757,HARRIS,SALEEMA'S SALON & SPA,13942 WESTHEIMER RD,,HOUSTON TX 77077,8328608484,01/07/2028,SALEEMA'S SALON & SPA,17518 ROSE SUMMIT LN,,RICHMOND TX 77407-1797,HARRIS,8328608484,CS,N,-95.636282,29.736107
Full Service Establishment,776760,WILSON,LINDA'S BEAUTY SALON,121 DILWORTH PLAZA,,POTH TX 78147,8304840210,02/15/2027,LINDA'S BEAUTY SALON,PO BOX 489,,POTH TX 78147-0489,WILSON,8304840210,CS,N,-98.082815,29.071453
Full Service Establishment,776785,HARRIS,CREATIVE DESIGNING TEAM,8633 W RAYFORD STE NO 200,,SPRING TX 77389,2813510300,02/16/2027,CREATIVE DESIGNING TEAM,9412 NANCY LN,,TOMBALL TX 77375-5215,HARRIS,2813510300,CS,N,-95.551118,30.112457
Full Service Establishment,776790,DALLAS,A NEW YOU N.O.A. B&B,5402 BERNAL DR # 100,,DALLAS TX 75212,2149051298,01/31/2028,A NEW YOU N.O.A. B&B,5402 BERNAL DR STE 100,,DALLAS TX 75212-4405,DALLAS,2149051298,CS,N,-96.908945,32.777013
Full Service Establishment,776796,UPSHUR,OUR TIME BEAUTY AND BARBER,2156 OWL RD,,DIANA TX 75640-0101,9032354805,08/01/2027,OUR TIME BEAUTY AND BARBER,2156 OWL RD,,DIANA TX 75640,UPSHUR,9032354805,CS,N,-94.730268,32.690821
Full Service Establishment,776810,DALLAS,A DREAMS HAIR SALON,1012 RIDGVIEW,,MESQUITE TX 75149,2147807588,02/26/2027,A DREAMS HAIR SALON,535 SANTA FE LANE,,ROYSE CITY TX 75189,DALLAS,2147807588,CS,N,-96.62225,32.78076
Full Service Establishment,776850,HARRIS,HAIR STYLING,12879 WESTHEIMER RD,,HOUSTON TX 77077,8329911179,05/29/2027,HAIR STYLING,12879 WESTHEIMER RD,,HOUSTON TX 77077,HARRIS,8329911179,CS,N,-95.612524,29.735648
Full Service Establishment,776854,COLLIN,PAMPER ME SALON SPA STUDIOS,STE 504,8951 COLLIN MCKINNEY PKWY,MCKINNEY TX 75070,4693434239,03/01/2027,PAMPER ME SALON SPA STUDIOS,3011 BAYBREEZE DR,,LITTLE ELM TX 75068-7855,COLLIN,4693434239,CS,N,-96.610829,33.213958
Full Service Establishment,776862,DALLAS,CHRISTYS ESTHETICS,110 N BARRY AVE,,DALLAS TX 75214,2144841137,02/20/2027,CHRISTYS ESTHETICS,110 N BARRY AVE,,DALLAS TX 75214-5401,DALLAS,2144841137,CS,N,-96.762583,32.796573
Full Service Establishment,776883,BEXAR,PS SALON & SPA,6906 HEUERMANN RD,1ST FLOOR MC,SAN ANTONIO TX 78256,4406001595,02/21/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,BEXAR,4406001595,CS,N,-98.618206,29.635904
Full Service Establishment,776884,TRAVIS,SALON SWAY,2900 S. CONGRESS AVE,SUITE 107,AUSTIN TX 78704,3615373860,02/21/2027,SALON SWAY,1902 PLATTE PASS,,AUSTIN TX 78734-3319,TRAVIS,3615373860,CS,N,-97.758411,30.233469
Full Service Establishment,776885,BEXAR,PS SALON & SPA,6906 HEUERMANN RD,2ND FLOOR AL,SAN ANTONIO TX 78256,4406001595,02/21/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,BEXAR,4406001595,CS,N,-98.618206,29.635904
Full Service Establishment,776893,HARRIS,YESY'S HAIRCUT 4.99 UP,453D W PARKER RD,,HOUSTON TX 77091,7134788011,02/21/2027,YESY'S HAIRCUT 4.99 UP,801 E RITTENHOUSE ST TRLR 5,,HOUSTON TX 77076-1641,HARRIS,7134788011,CS,N,-95.405425,29.858238
Full Service Establishment,776898,BURNET,MOJO SALON,811 BUCHANAN DR,,BURNET TX 78611-2324,5125400386,05/04/2025,MOJO SALON,,,,BURNET,5125400386,CS,N,-98.238736,30.75831
Full Service Establishment,776901,DENTON,MEN OF ACTION HAIRCUTS,312 N. US HWY 377,,ROANOKE TX 76262,8179033959,02/21/2027,MEN OF ACTION HAIRCUTS,312 N HIGHWAY 377,,ROANOKE TX 76262-6171,DENTON,8179033959,CS,N,-97.227272,33.004602
Full Service Establishment,776910,GALVESTON,GLITZ NAILS & SPA,3224 13TH AVE N,,TEXAS CITY TX 77590,8327010606,02/22/2025,GLITZ NAILS & SPA,3224 13TH AVE N,,TEXAS CITY TX 77590-4514,GALVESTON,8327010606,CS,N,-94.943557,29.39647
Full Service Establishment,776911,WASHINGTON,LOX. BEAUTY GALLERY,2112 S. MARKET STREET,,BRENHAM TX 77833,9794218489,02/21/2027,LOX. BEAUTY GALLERY,2112 S MARKET ST,,BRENHAM TX 77833-5830,WASHINGTON,9794218489,CS,N,-96.390129,30.14997
Full Service Establishment,776918,TRAVIS,WET SALON AND STUDIO,2004 S CONGRESS AVE,,AUSTIN TX 78704-4315,5124447375,02/22/2027,WET SALON AND STUDIO,2004 S CONGRESS AVE,,AUSTIN TX 78704-4315,TRAVIS,5124447375,CS,N,-97.75217,30.24396
Full Service Establishment,776934,TOM GREEN,THE PAINTED DOOR SALON,74 HASSELL ST,,SAN ANGELO TX 76901,3252776400,02/22/2027,THE PAINTED DOOR SALON,3008 SUNSET DR,,SAN ANGELO TX 76904-6513,TOM GREEN,3252776400,CS,N,-100.47526,31.4486
Full Service Establishment,776947,SMITH,LONG LEAF MEADOWS BEAUTY SHOP,16044 CR 165,,TYLER TX 75703,9035265599,03/12/2027,LONG LEAF MEADOWS BEAUTY SHOP,16044 COUNTY ROAD 165,,TYLER TX 75703-7302,SMITH,9035265599,CS,N,-95.355638,32.248808
Full Service Establishment,776968,HARRIS,L'SHEAR HAIR SALON AND SPA,10544 CYPRESS NORTH HOUSTON RD,,HOUSTON TX 77070-4812,8326046120,11/16/2027,L'SHEAR HAIR SALON AND SPA,10544 CYPRESS NORTH HOUSTON RD,,HOUSTON TX 77070-4812,HARRIS,8326046120,CS,N,-95.578296,29.951565
Full Service Establishment,776986,TARRANT,EPIC CUTS & COLORS,2144 GREEN OAKS RD.,SUITE B04,FORT WORTH TX 76116,8176555475,05/30/2025,EPIC CUTS & COLORS,1093 WINSTON DR,,CRESSON TX 76035-4436,TARRANT,8176555475,CS,N,-97.436931,32.739478
Full Service Establishment,776987,MEDINA,ALSACE HAIR & TANNING SALON,337 HWY 90 EAST,SUITE B,CASTROVILLE TX 78009,8305389141,03/28/2027,ALSACE HAIR & TANNING SALON,,,,MEDINA,8305389141,CS,N,-98.868807,29.356281
Full Service Establishment,777009,HARRIS,DK HAIR SALON,2029 BINGLE ROAD STE A,,HOUSTON TX 77055,8325380931,02/23/2027,DK HAIR SALON,3605 COLLEEN MEADOWS CIR,,HOUSTON TX 77080-1896,HARRIS,8325380931,CS,N,-95.501286,29.810353
Full Service Establishment,777025,COLLIN,POSH LASHES STUDIO,302 1/2  N JACKSON AVE,,WYLIE TX 75098-4445,9727433680,03/26/2026,POSH LASHES STUDIO,302 N JACKSON AVE,,WYLIE TX 75098-4445,COLLIN,9727433680,CS,N,-96.539721,33.016671
Full Service Establishment,777034,WICHITA,REVIVE,2301 MIDWESTERN PKWY STE 101 A,,WICHITA FALLS TX 76308,8172296461,02/24/2025,REVIVE,PO BOX 605,,HOLLIDAY TX 76366-0605,WICHITA,8172296461,CS,N,-98.517489,33.86964
Full Service Establishment,777038,HARRIS,SALON COUTURE,5144 E SAM HOUSTON PKWY N,SUITE 718,HOUSTON TX 77015,2816193890,11/27/2025,SALON COUTURE,7542 WELSH STONE LN,,HOUSTON TX 77049-1291,HARRIS,2816193890,CS,N,-95.162328,29.798968
Full Service Establishment,777047,ELLIS,TAVEAR'S VANITY,600 METHODIST ST,,RED OAK TX 75154,4699884119,11/14/2027,TAVEAR'S VANITY,600 METHODIST ST STE 1110,,RED OAK TX 75154-4262,ELLIS,4699884119,CS,N,-96.805206,32.530929
Full Service Establishment,777052,HARRIS,MAR CUTZ 3D,239 GREENS RD,#2820,HOUSTON TX 77090,7138065373,07/14/2027,MAR CUTZ 3D,615 LITTLE YORK RD,,HOUSTON TX 77076-1128,HARRIS,7138065373,CS,N,-95.414114,29.950502
Full Service Establishment,777065,WILSON,HAIR & CO.,1315 10TH ST.,,FLORESVILLE TX 78114-6723,8303914362,02/24/2027,HAIR & CO.,2022 DEER TRL,,FLORESVILLE TX 78114-6723,WILSON,8303914362,CS,N,-98.15145,29.13948
Full Service Establishment,777075,WEBB,FIVE STAR HAIR,4501 MCPHERSON ST.7,,LAREDO TX 78041,9564395536,03/11/2028,FIVE STAR HAIR,3514 SERENO,,LAREDO TX 78046-5412,WEBB,9564395536,CS,N,-99.48394,27.537336
Full Service Establishment,777084,HARRIS,M.MONTERREY HAIR SALON,918 W SUITE 130 SOUTHMORE,,PASADENA TX 77502,8326335205,03/04/2027,M.MONTERREY HAIR SALON,3023 BOND ST,,PASADENA TX 77503-1301,HARRIS,8326335205,CS,N,-95.220753,29.691309
Full Service Establishment,777096,EL PASO,NAIL BARRE SPA BOUTIQUE,108 THORN AVE STE A,,EL PASO TX 79932,9153305363,08/29/2025,NAIL BARRE SPA BOUTIQUE,108 THORN AVE STE A,,EL PASO TX 79932-1506,EL PASO,9153305363,CS,N,-106.582383,31.850044
Full Service Establishment,777117,CAMERON,PRISCILLAS BEAUTY SALON,107 S SAM HOUSTON BLVD,,SAN BENITO TX 78586,9562646655,02/28/2027,PRISCILLAS BEAUTY SALON,2601 WILSON RD LOT 2,,HARLINGEN TX 78552-5004,CAMERON,9562646655,CS,N,-97.632045,26.131251
Full Service Establishment,777130,GALVESTON,BEYOND BEAUTY HAIR STUDIO,"815 E. MAIN STREET, STE. B",,LEAGUE CITY TX 77573,8322212351,03/06/2025,BEYOND BEAUTY HAIR STUDIO,2909 MANDALE RD,,FRIENDSWOOD TX 77546-6154,GALVESTON,8322212351,CS,N,-95.088392,29.512199
Full Service Establishment,777149,DALLAS,CLAUDIA'S BEAUTY SALON,2122 S BECKLEY,,DALLAS TX 75224,2142055927,02/06/2028,CLAUDIA'S BEAUTY SALON,2546 E LEDBETTER DR,,DALLAS TX 75216-7414,DALLAS,2142055927,CS,N,-96.822536,32.721879
Full Service Establishment,777157,DALLAS,THE HAIR AND MAKEUP SHOP,4615 SINGLETON BLVD,,DALLAS TX 75212-3442,2144895454,01/07/2028,THE HAIR AND MAKEUP SHOP,3610 LADD ST,,DALLAS TX 75212-2640,DALLAS,2144895454,CS,N,-96.895585,32.778705
Full Service Establishment,777170,PALO PINTO,HAIR DEPOT,513 SE 6TH AVE,,MINERAL WELLS TX 76067,9407455787,03/07/2025,HAIR DEPOT,515 SE 3RD ST,,MINERAL WELLS TX 76067-5405,PALO PINTO,9407455787,CS,N,-98.107244,32.805716
Full Service Establishment,777172,MOORE,FANCY NAILS AND HAIR,1520 GUY LANE PLZ,,DUMAS TX 79029-5542,8066813877,03/01/2027,FANCY NAILS AND HAIR,2809 ATLANTA DR,,AMARILLO TX 79118-1508,MOORE,8066813877,CS,N,-101.97445,35.848547
Full Service Establishment,777173,MADISON,EVELYN'S BEAUTY SALON,910 E COLLARD ST,,MADISONVILLE TX 77864-1702,9366505651,03/01/2027,EVELYN'S BEAUTY SALON,910 E COLLARD ST,,MADISONVILLE TX 77864-1702,MADISON,9366505651,CS,N,-95.906124,30.956118
Full Service Establishment,777199,BELL,V.UNIQUE SALON,2800 ILLINOIS AVE STE 300,,KILLEEN TX 76543,2544584767,03/01/2027,V.UNIQUE SALON,103 CHRISTOPHER DR,,KILLEEN TX 76542-2107,BELL,2544584767,CS,N,-97.712227,31.09317
Full Service Establishment,777206,RANDALL,FOOT SPA,5710 SW 34TH AVE,,AMARILLO TX 79109,8064630792,03/02/2025,FOOT SPA,5710 SW 34TH AVE,,AMARILLO TX 79109-4106,RANDALL,8064630792,CS,N,-101.900687,35.176711
Full Service Establishment,777220,BASTROP,THE PAINTED ROBIN,599 MCALLISTER RD,,BASTROP TX 78602,5125673476,03/11/2027,THE PAINTED ROBIN,599 MCALLISTER RD,,BASTROP TX 78602-5655,BASTROP,5125673476,CS,N,-97.25658,30.05995
Full Service Establishment,777231,DENTON,"TANTRUM SALON AND SUITES, LLC",1440 ROBINSON ROAD,SUITE 240,CORINTH TX 76210,9403675458,03/02/2027,"TANTRUM SALON AND SUITES, LLC",1440 ROBINSON RD STE 240,,CORINTH TX 76210-3158,DENTON,9403675458,CS,N,-97.087572,33.158076
Full Service Establishment,777235,TRAVIS,LAVENDER SPRINGS,13701 TRAUTWEIN ROAD,,AUSTIN TX 78737,5125545900,04/03/2027,LAVENDER SPRINGS,13701 TRAUTWEIN RD,,AUSTIN TX 78737-8527,TRAVIS,5125545900,CS,N,-98.01913,30.21261
Full Service Establishment,777236,TRAVIS,CELESTECARE HORSESHOE BAY,26409 E HWY 71,,HORSESHOE BAY TX 78657,8305961711,03/28/2025,CELESTECARE HORSESHOE BAY,26409 STATE HIGHWAY 71 E,,HORSESHOE BAY TX 78657-6312,TRAVIS,8305961711,CS,N,-98.403628,30.519431
Full Service Establishment,777246,MAVERICK,HAIR & BEAITY BY OLGUITA I MICHELLE,2907 EL INDIO HWY STE 4,,EAGLE PASS TX 78852-6708,8307764950,01/08/2028,HAIR & BEAITY BY OLGUITA I MICHELLE,2907 EL INDIO HWY STE 4,,EAGLE PASS TX 78852-6708,MAVERICK,8307764950,CS,N,-100.472038,28.685142
Full Service Establishment,777254,DALLAS,HOLLYWOOD BEAUTY,1332 S PLANO RD STE 524,,RICHARDSON TX 75081,4697765433,03/03/2027,HOLLYWOOD BEAUTY,1332 S PLANO RD STE 524,,RICHARDSON TX 75081-5956,DALLAS,4697765433,CS,N,-96.702298,32.932373
Full Service Establishment,777277,HARRIS,COLLEGE HAIR & NAILS SALON,519 COLLEGE AVE,,SOUTH HOUSTON TX 77587,7137022268,03/03/2025,COLLEGE HAIR & NAILS SALON,616 MISSOURI ST,,SOUTH HOUSTON TX 77587-4523,HARRIS,7137022268,CS,N,-95.236934,29.662646
Full Service Establishment,777304,TARRANT,POSH BEAUTY BOX,121 S. TEXAS ST,,CROWLEY TX 76036,8174958615,03/18/2028,POSH BEAUTY BOX,653 VICKIE ST,,CROWLEY TX 76036-2777,TARRANT,8174958615,CS,N,-97.360165,32.578056
Full Service Establishment,777323,LIBERTY,LADEAUX SALON,1220 MLK STREET SOUTH,,LIBERTY TX 77575,7135165944,03/06/2027,LADEAUX SALON,1220 MARTIN L KING ST S,,LIBERTY TX 77575-6723,LIBERTY,7135165944,CS,N,-94.730862,30.032465
Full Service Establishment,777340,LAMAR,PERSONAL TOUCH SALON,3703 LAMAR AVENUE,,PARIS TX 75460,9035174064,03/06/2027,PERSONAL TOUCH SALON,577 COUNTY ROAD 13300,,PARIS TX 75462-1806,LAMAR,9035174064,CS,N,-95.508558,33.663157
Full Service Establishment,777365,HARRISON,LONE STAR TRIMS,2904 S WASHINGTON AVE,,MARSHALL TX 75672,9039307334,03/07/2025,LONE STAR TRIMS,2904 S WASHINGTON AVE,,MARSHALL TX 75672-7770,HARRISON,9039307334,CS,N,-94.365549,32.518733
Full Service Establishment,777370,COMAL,"SKIN REJUVENATION CLINIQUE, INC.",17080 HIGHWAY 46 WEST STE 107,,SPRING BRANCH TX 78070,2108221988,03/25/2027,"SKIN REJUVENATION CLINIQUE, INC.",4901 BROADWAY STE 150,,SAN ANTONIO TX 78209-5795,COMAL,2108221988,CS,N,-98.3788,29.80442
Full Service Establishment,777391,WEBB,SUAVECITO FADE SHOP,120 WEST VILLAGE BLVD.,SUITE 125,LAREDO TX 78041,9569971132,03/31/2027,SUAVECITO FADE SHOP,120 W VILLAGE BLVD STE 125,,LAREDO TX 78041-2293,WEBB,9569971132,CS,N,-99.500087,27.567968
Full Service Establishment,777409,CAMERON,SUPERCUTS,2534 BOCA CHICA BLVD,SUITE B2,BROWNSVILLE TX 78521,9563710696,11/19/2026,SUPERCUTS,3169 CALLE MARAVILLOSA,,BROWNSVILLE TX 78526-1240,CAMERON,9563710696,CS,N,-97.482255,25.921336
Full Service Establishment,777417,BROOKS,SUNKISSED BEAUTY CO,114 E RICE ST,,FALFURRIAS TX 78355,3614557092,03/08/2027,SUNKISSED BEAUTY CO,PO BOX 1374,,PREMONT TX 78375-1374,BROOKS,3614557092,CS,N,-98.143849,27.22651
Full Service Establishment,777423,WISE,GREAT CLIPS DECATUR,700 W HALE AVE,,DECATUR TX 76234,8179944387,03/08/2027,GREAT CLIPS DECATUR,700 W HALE AVE STE 200,,DECATUR TX 76234-2183,WISE,8179944387,CS,N,-97.59264,33.228728
Full Service Establishment,777441,HIDALGO,GENESIS BEAUTY SALON,4307 NORTH 10TH ST STE G6,,MCALLEN TX 78504-3058,9563091709,03/09/2027,GENESIS BEAUTY SALON,5601 N 40TH ST,,MCALLEN TX 78504-5433,HIDALGO,9563091709,CS,N,-98.223667,26.241901
Full Service Establishment,777448,HARRIS,MEDSPA AT VILLAGIO,"22764 WESTHEIMER PKWY, STE 690",,KATY TX 77450,2813472566,03/09/2027,MEDSPA AT VILLAGIO,22764 WESTHEIMER PKWY STE 690,,KATY TX 77450-8827,HARRIS,2813472566,CS,N,-95.76331,29.735018
Full Service Establishment,777468,DALLAS,PS SALON & SPA,8000 FRANKFORD ROAD,,DALLAS TX 75252,4406001595,03/09/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,DALLAS,4406001595,CS,N,-96.763133,32.995189
Full Service Establishment,777470,DALLAS,PS SALON & SPA,7910 FRANKFORD ROAD,#1 AL,DALLAS TX 75252,4406001592,03/09/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,DALLAS,4406001592,CS,N,-96.766335,32.993895
Full Service Establishment,777471,DALLAS,PS SALON & SPA,7910 FRANKFORD ROAD,#2 MEMORY CARE,DALLAS TX 75252,4406001595,03/09/2027,PS SALON & SPA,55 PUBLIC SQ STE 2075,,CLEVELAND OH 44113-1974,DALLAS,4406001595,CS,N,-96.766335,32.993895
Full Service Establishment,777476,BELL,CHEVEUX ARTISTE BOUTIQUE,600 INDIAN TRL STE 202,,HARKER HEIGHTS TX 76548-1370,2548138424,12/08/2025,CHEVEUX ARTISTE BOUTIQUE,,,,BELL,2548138424,CS,N,-97.655964,31.078851
Full Service Establishment,777482,EL PASO,ADDICTIVE GLAM SALON AND SPA,4950 HONDO PASS STE A,,EL PASO TX 79924,9155250246,03/09/2027,ADDICTIVE GLAM SALON AND SPA,4950 HONDO PASS DR STE A,,EL PASO TX 79924-7000,EL PASO,9155250246,CS,N,-106.424723,31.869457
Full Service Establishment,777501,HARRIS,KATHY'S BEAUTY SALON,10001 W BELLFORT ST SUITE B3,,HOUSTON TX 77031,2815302220,08/05/2027,KATHY'S BEAUTY SALON,10001 W BELLFORT AVE STE B3,,HOUSTON TX 77031-2559,HARRIS,2815302220,CS,N,-95.560164,29.652558
Full Service Establishment,777531,EL PASO,S&A HAIR SALON,12155 SOCORRO RD,STA. A,SAN ELIZARIO TX 79849,9158734108,04/01/2027,S&A HAIR SALON,13260 GUITAR DR,,SAN ELIZARIO TX 79849-8911,EL PASO,9158734108,CS,N,-106.273168,31.594145
Full Service Establishment,777532,HARRIS,HAPPY CUT,125 EDGEBROOK DR SUITE F,,HOUSTON TX 77034,7137056155,03/22/2027,HAPPY CUT,125 E EDGEBROOK DR STE F,,HOUSTON TX 77034-1410,HARRIS,7137056155,CS,N,-95.215847,29.650743
Full Service Establishment,777535,HARRIS,HAIR TECH,9522 HUFFMEISTER RD STE 800,,HOUSTON TX 77095-3489,2816568332,03/13/2025,HAIR TECH,9522 HUFFMEISTER RD STE 800,,HOUSTON TX 77095-3489,HARRIS,2816568332,CS,N,-95.630196,29.915706
Full Service Establishment,777536,HOPKINS,THE BEAUTY BAR,101 BILL BRADFORD STE 21,,SULPHUR SPRINGS TX 75482-4472,5125523809,09/23/2027,THE BEAUTY BAR,101 BILL BRADFORD STE 21,,SULPHUR SPRINGS TX 75482-4472,HOPKINS,5125523809,CS,N,-95.59552,33.12341
Full Service Establishment,777540,VAL VERDE,PLAZA HAIR DRESSERS,2400 VETERANS BLVD STE 1,,DEL RIO TX 78840-3136,8307653997,04/04/2027,PLAZA HAIR DRESSERS,2400 VETERANS BLVD STE 1,,DEL RIO TX 78840-3136,VAL VERDE,8307653997,CS,N,-100.905766,29.392417
Full Service Establishment,777545,HARRIS,"MAVENCO, INC. (D/B/A ROWAN + BIRCH)",3211 EDLOE STE 105,,HOUSTON TX 77027,8324190612,06/18/2027,"MAVENCO, INC. (D/B/A ROWAN + BIRCH)",3211 EDLOE ST STE 105,,HOUSTON TX 77027-6073,HARRIS,8324190612,CS,N,-95.433237,29.736968
Full Service Establishment,777549,TARRANT,OLIVIA'S HAIR SALON,1716 S COOPER ST,,ARLINGTON TX 76013-3939,8179651700,01/31/2027,OLIVIA'S HAIR SALON,1716 S COOPER ST,,ARLINGTON TX 76013-3939,TARRANT,8179651700,CS,N,-97.115093,32.717307
Full Service Establishment,777552,KAUFMAN,SALON ONE ELEVEN,111 W BROAD ST,,FORNEY TX 75126,2147898196,03/13/2027,SALON ONE ELEVEN,8611 MAPLEWOOD DR,,TERRELL TX 75160-6854,KAUFMAN,2147898196,CS,N,-96.47113,32.74956
Full Service Establishment,777556,GALVESTON,SHEAR COUTURE ISLAND STYLE,101 TIKI DR STE 101,,GALVESTON TX 77554-8178,2819237110,05/20/2027,SHEAR COUTURE ISLAND STYLE,235 KONA DR,,GALVESTON TX 77554-8625,GALVESTON,2819237110,CS,N,-94.902927,29.302963
Full Service Establishment,777559,GUADALUPE,CUT LOOSE,757 N HWY 123 BYPASS,,SEGUIN TX 78155,8303797050,03/13/2027,CUT LOOSE,757 N HIGHWAY 123 BYP STE 100,,SEGUIN TX 78155-3986,GUADALUPE,8303797050,CS,N,-97.940844,29.576524
Full Service Establishment,777560,SMITH,SOUTHERN HAIRITAGE LLC.,444 SOUTH DOCTOR M ROPER PKWY,,BULLARD TX 75757,9037211615,05/22/2027,SOUTHERN HAIRITAGE LLC.,1831 FM 177 E,,JACKSONVILLE TX 75766-1555,SMITH,9037211615,CS,N,-95.31062,32.14112
Full Service Establishment,777596,HARRIS,HAIR & NAILS STOP,13823 CYPRESS N.HOUSTON RD,,CYPRESS TX 77429,8329094354,04/22/2027,HAIR & NAILS STOP,6627 HOLLOW HARVEST LN,,KATY TX 77449-1439,HARRIS,8329094354,CS,N,-95.630696,29.946421
Full Service Establishment,777605,DALLAS,BLASHED,12835 PRESTON ROAD,SUITE 320,DALLAS TX 75230,6823044814,03/15/2027,BLASHED,2303 STENNETT DR,,ARLINGTON TX 76006-2806,DALLAS,6823044814,CS,N,-96.804997,32.924511
Full Service Establishment,777614,DALLAS,BEAUTY GIRLS SALON,4314 SATURN RD,,GARLAND TX 75041-5331,2143157253,08/31/2025,BEAUTY GIRLS SALON,4314 SATURN RD,,GARLAND TX 75041-5331,DALLAS,2143157253,CS,N,-96.64797,32.864823
Full Service Establishment,777628,GALVESTON,VIP NAIL LOUNGE & SPA,3010 S GULF FWY,SUITE C,DICKINSON TX 77539,2813374422,03/15/2025,VIP NAIL LOUNGE & SPA,2601 YOST BLVD,,PEARLAND TX 77581-5535,GALVESTON,2813374422,CS,N,-95.08483,29.46746
Full Service Establishment,777630,HARRIS,DSTYLE SALON,27620 TOMBALL PARKWAY#A2,,TOMBALL TX 77375,8326055385,03/11/2027,DSTYLE SALON,27620 STATE HIGHWAY 249 STE A2,,TOMBALL TX 77375-6548,HARRIS,8326055385,CS,N,-95.625294,30.074266
Full Service Establishment,777640,COLLIN,ONE TOUCH BEAUTY SALON,480 BRAY CENTRAL DRIVE,,ALLEN TX 75013,9723591770,04/04/2027,ONE TOUCH BEAUTY SALON,480 BRAY CENTRAL DR OFC MAIN,,ALLEN TX 75013-6436,COLLIN,9723591770,CS,N,-96.684726,33.107013
Full Service Establishment,777682,AUSTIN,SOUTHERN ROOTS HAIR SALON,32 N MATHEWS ST.,,BELLVILLE TX 77418,9798655272,04/17/2027,SOUTHERN ROOTS HAIR SALON,3044 SURMAN RD,,FLATONIA TX 78941-2202,AUSTIN,9798655272,CS,N,-96.254087,29.950111
Full Service Establishment,777687,COLLIN,VENETIAN NAIL SPA,7700 WINDROSE AVE,SUITE 165,PLANO TX 75024,9546684563,03/16/2025,VENETIAN NAIL SPA,7700 WINDROSE AVE STE G165,,PLANO TX 75024,COLLIN,9546684563,CS,N,-96.825844,33.081937
Full Service Establishment,777702,KIMBLE,HAIR WORKS,130 N. 17TH STREET,,JUNCTION TX 76849,2102130606,03/17/2027,HAIR WORKS,432 KC 312,,JUNCTION TX 76849-6510,KIMBLE,2102130606,CS,N,-99.77786,30.49033
